District,Market Name,Variety,Modal Price (Rs./Quintal),Year,Month,Rainfall_Minus1,Rainfall_Minus2,Rainfall_Minus3,Total_Rainfall_3Months,Area_Hectare,Yield_TonnePerHectare
Belagavi,Belgaum,Pusa-Red,680,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2018,9,223.24,448.42,449.83,1121.49,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,850,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,850,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,850,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2018,12,16.11,51.47,126.24,193.82,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,800,2018,12,16.11,51.47,126.24,193.82,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,800,2018,12,16.11,51.47,126.24,193.82,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,800,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,800,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,900,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,900,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,900,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1100,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1100,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1100,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1100,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1100,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,2000,2021,10,207.25,130.63,693.98,1031.86,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,10,207.25,130.63,693.98,1031.86,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2000,2021,10,207.25,130.63,693.98,1031.86,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,600,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,600,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,650,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,700,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,750,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,800,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,11,51.47,126.24,223.24,400.95,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,650,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,2,0.0,3.46,16.11,19.57,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2018,9,223.24,448.42,449.83,1121.49,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,850,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,850,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,850,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,900,2020,8,508.03,407.91,28.22,944.16,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,8,508.03,407.91,28.22,944.16,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,900,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,900,2018,10,126.24,223.24,448.42,797.9000000000001,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1400,2020,5,35.42,14.15,0.0,49.57,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,6,28.22,35.42,14.15,77.79,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2020,8,508.03,407.91,28.22,944.16,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2020,8,508.03,407.91,28.22,944.16,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2020,8,508.03,407.91,28.22,944.16,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,700,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,4,8.51,0.0,0.0,8.51,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,800,2019,3,0.0,0.0,3.46,3.46,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,900,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,900,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,900,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,900,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,7,407.91,28.22,35.42,471.55,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,950,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1050,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1000,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1000,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1000,2019,1,3.46,16.11,51.47,71.03999999999999,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,1000,2018,9,223.24,448.42,449.83,1121.49,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,9,223.24,448.42,449.83,1121.49,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1000,2018,9,223.24,448.42,449.83,1121.49,8485.19,10286.86
Belagavi,Belgaum,Pusa-Red,1150,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1150,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1150,2020,4,14.15,0.0,0.23,14.38,8297.42,9809.27
Belagavi,Belgaum,Pusa-Red,1400,2024,3,0.0,3.1,0.82,3.92,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1400,2024,3,0.0,3.1,0.82,3.92,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1750,2022,12,2.19,160.19,243.02,405.4,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1800,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1600,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1600,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1500,2022,10,243.02,340.32,509.97,1093.31,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,1850,2019,11,331.28,329.51,822.13,1482.92,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2000,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2000,2022,11,160.19,243.02,340.32,743.53,8679.89,10141.04
Belagavi,Belgaum,Pusa-Red,2250,2019,11,331.28,329.51,822.13,1482.92,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2250,2019,11,331.28,329.51,822.13,1482.92,8792.35,10075.29
Belagavi,Belgaum,Pusa-Red,2200,2021,10,207.25,130.63,693.98,1031.86,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,11,129.2,207.25,130.63,467.08,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2200,2021,11,129.2,207.25,130.63,467.08,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2021,11,129.2,207.25,130.63,467.08,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2800,2021,11,129.2,207.25,130.63,467.08,8213.26,10236.06
Belagavi,Belgaum,Pusa-Red,2500,2024,11,325.1,291.38,364.65,981.13,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2500,2024,11,325.1,291.38,364.65,981.13,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,10,291.38,364.65,937.57,1593.6,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,10,291.38,364.65,937.57,1593.6,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,10,291.38,364.65,937.57,1593.6,8878.67,9843.13
Belagavi,Belgaum,Pusa-Red,2800,2024,10,291.38,364.65,937.57,1593.6,8878.67,9843.13
